IID	Group	Sex	Date	Population	NumSNPs	k1	k2	k3
I16170	EF-ADMIX	M	3337.0	Italy_Sardinia_MBA	555087	0.178498	0.806096	0.015406
I10365	EF	M	3404.0	Italy_Sardinia_MBA_o	553636	0.138662	0.718196	0.143143
SNN002	BA-S	M	604.0	Italy_Sardinia_Medieval	136412	0.167508	0.457303	0.375189
SNN003	BA-S	F	481.0	Italy_Sardinia_Medieval	406068	0.075910	0.593680	0.330410
SNN004	EF	M	674.0	Italy_Sardinia_Medieval	221520	0.070211	0.662071	0.267718
I15941	EF-ADMIX	M	4196.0	Italy_Sardinia_N	711666	0.154021	0.845969	0.000010
I15942	EF-ADMIX	M	4297.0	Italy_Sardinia_N	563277	0.118676	0.851526	0.029798
I15945	EF-ADMIX	F	5825.0	Italy_Sardinia_N	173132	0.192859	0.807131	0.000010
I15946	EF-ADMIX	M	5968.0	Italy_Sardinia_N	455548	0.179269	0.820721	0.000010
I16165	EF-ADMIX	F	5671.0	Italy_Sardinia_N	502128	0.162008	0.837982	0.000010
I16166	EF-ADMIX	M	5746.0	Italy_Sardinia_N	119810	0.162389	0.837601	0.000010
I16168	EF-ADMIX	M	5807.0	Italy_Sardinia_N	413964	0.141705	0.858285	0.000010
I16169	EF-ADMIX	F	4177.0	Italy_Sardinia_N	439341	0.170955	0.829035	0.000010
I16183	EF-ADMIX	F	5164.0	Italy_Sardinia_N	176171	0.171870	0.828120	0.000010
LON003	EF-ADMIX	M	6274.0	Italy_Sardinia_N	389703	0.173308	0.826682	0.000010
NOE001	EF-ADMIX	M	6090.0	Italy_Sardinia_N	39480	0.180810	0.819180	0.000010
NOE002	EF-ADMIX	M	6132.0	Italy_Sardinia_N	63476	0.192580	0.807410	0.000010
SID005	EF-ADMIX	M	6095.0	Italy_Sardinia_N	120893	0.143196	0.856794	0.000010
SUC008	EF-ADMIX	F	5817.0	Italy_Sardinia_N	782948	0.164748	0.835242	0.000010
I15944_d	EF	M	5575.0	Italy_Sardinia_N_lc	10535	0.141020	0.858970	0.000010
I15947_d	EF	M	5575.0	Italy_Sardinia_N_lc	14665	0.117266	0.819163	0.063571
R24.SG	EF-ADMIX	F	5396.0	Italy_Sardinia_N_o.SG	501013	0.146629	0.844814	0.008557
I15943	EF-ADMIX	F	5723.0	Italy_Sardinia_N	134843	0.147624	0.852366	0.000010
AMC005	EF	F	1775.0	Italy_Sardinia_Roman	132112	0.142130	0.677186	0.180684
AMC014	EF	M	1745.0	Italy_Sardinia_Roman	365995	0.092446	0.711159	0.196395
AMC001	BA-S	F	1772.0	Italy_Sardinia_Roman_o	153582	0.003928	0.612672	0.383400
I4936	BA-S	F	4150.0	Italy_Sicily_BellBeaker	23326	0.096303	0.741967	0.161730
I4930	EF	F	4709.0	Italy_Sicily_C_o	40174	0.036422	0.770489	0.193089
I11442	EF	M	4131.0	Italy_Sicily_EBA	734645	0.094830	0.753938	0.151231
I3122	EF	F	4073.0	Italy_Sicily_EBA	882491	0.111560	0.806829	0.081611
I3123	EF	M	4121.0	Italy_Sicily_EBA	878815	0.108740	0.728424	0.162836
I3124	EF	M	3824.0	Italy_Sicily_EBA	876585	0.113287	0.684190	0.202523
I4383	EF	F	3950.0	Italy_Sicily_EBA	15268	0.137313	0.615594	0.247093
I7774_d	EF	F	3875.0	Italy_Sicily_EBA	22352	0.032733	0.864332	0.102935
I7796	EF	M	3731.0	Italy_Sicily_EBA	159486	0.074830	0.762099	0.163071
I7800	EF	F	3945.0	Italy_Sicily_EBA	45809	0.088516	0.755458	0.156026
I7805	EF	F	3860.0	Italy_Sicily_EBA	53421	0.061070	0.785536	0.153394
I7807	EF	F	4038.0	Italy_Sicily_EBA	181863	0.084640	0.811199	0.104162
I8561	BA-S	M	4212.0	Italy_Sicily_EBA_o1	885853	0.157186	0.601560	0.241254
I11443	BA-S	M	4090.0	Italy_Sicily_EBA_o2	739452	0.145716	0.426349	0.427935
I10371	EF	F	3100.0	Italy_Sicily_LBA	36883	0.065768	0.801669	0.132563
I10372	EF	F	3198.0	Italy_Sicily_LBA	777358	0.048899	0.741352	0.209749
I3876	EF	M	2928.0	Italy_Sicily_LBA	741131	0.080568	0.715047	0.204385
I3878	EF	F	3216.0	Italy_Sicily_LBA	835692	0.079958	0.764574	0.155468
I10373	EF	M	3200.0	Italy_Sicily_LBA_son.I3878	742069	0.074140	0.778340	0.147520
I3125	EF	M	3490.0	Italy_Sicily_MBA_o2	885694	0.058151	0.766019	0.175830
I4109	EF	F	3516.0	Italy_Sicily_MBA_o3	786507	0.052032	0.786834	0.161134
I4062	EF	F	6815.0	Italy_Sicily_MN	911414	0.083075	0.874922	0.042003
I4063	EF	F	6832.0	Italy_Sicily_MN	1038101	0.115539	0.867560	0.016901
I4064	EF	M	6718.0	Italy_Sicily_MN	769227	0.069582	0.887200	0.043218
I4065	EF	F	6815.0	Italy_Sicily_MN	893367	0.143398	0.804873	0.051729
R4.SG	EF	M	4841.0	Italy_South_C.SG	1118590	0.072302	0.821067	0.106631
R5.SG	EF-ADMIX	F	4832.0	Italy_South_C.SG	929020	0.094517	0.834794	0.070689
Continenza_noUDG_d	HG	F	10875.0	Italy_South_HG_lc	10965	0.999980	0.000010	0.000010
R6.SG	EF-ADMIX	M	7202.0	Italy_South_N_oWHG.SG	534798	0.193638	0.779324	0.027037
R10.SG	EF	F	7628.0	Italy_South_N.SG	881691	0.000010	0.899662	0.100328
R2.SG	EF	F	7981.0	Italy_South_N.SG	1118563	0.000010	0.891095	0.108895
R3.SG	EF	F	7716.0	Italy_South_N.SG	1127497	0.000010	0.891534	0.108456
R8.SG	EF	F	7708.0	Italy_South_N.SG	499266	0.000010	0.860236	0.139754
R9.SG	EF	M	7481.0	Italy_South_N.SG	1126735	0.000010	0.892429	0.107561
POP001	BA-S	M	1089.0	Italy_Tuscany_Grosseto_EarlyMedieval	802067	0.065712	0.519787	0.414500
CSN001	BA-S	F	2350.0	Italy_Tuscany_Grosseto_Etruscan	723313	0.122226	0.582155	0.295619
CSN003	BA-S	M	2231.0	Italy_Tuscany_Grosseto_Etruscan	450165	0.148521	0.528227	0.323252
CSN004	BA-S	M	2350.0	Italy_Tuscany_Grosseto_Etruscan	455785	0.115974	0.565751	0.318275
CSN005	BA-S	M	2350.0	Italy_Tuscany_Grosseto_Etruscan	83468	0.142329	0.616220	0.241451
CSN006	BA-S	M	2396.0	Italy_Tuscany_Grosseto_Etruscan	615867	0.126583	0.497978	0.375439
CSN007	BA-S	F	2350.0	Italy_Tuscany_Grosseto_Etruscan	30812	0.134203	0.586411	0.279386
CSN008	BA-S	F	2350.0	Italy_Tuscany_Grosseto_Etruscan	221353	0.153161	0.468387	0.378452
CSN009	BA-S	M	2050.0	Italy_Tuscany_Grosseto_Etruscan	256182	0.152355	0.514180	0.333465
CSN010	BA-S	M	2060.0	Italy_Tuscany_Grosseto_Etruscan	191325	0.146853	0.527365	0.325782
CSN013	BA-S	F	2350.0	Italy_Tuscany_Grosseto_Etruscan	658228	0.107025	0.537124	0.355851
MAG001	BA-S	M	2617.0	Italy_Tuscany_Grosseto_Etruscan	543027	0.147797	0.586321	0.265882
MAS004	BA-S	M	2675.0	Italy_Tuscany_Grosseto_Etruscan	112485	0.124133	0.579463	0.296404
VET001	BA-S	F	2500.0	Italy_Tuscany_Grosseto_Etruscan	173077	0.133452	0.604568	0.261980
VET002	EF	M	2614.0	Italy_Tuscany_Grosseto_Etruscan	617251	0.137198	0.617863	0.244938
VET003_4	BA-S	F	2705.0	Italy_Tuscany_Grosseto_Etruscan	927904	0.117233	0.589233	0.293535
VET005	BA-N	F	2226.0	Italy_Tuscany_Grosseto_Etruscan_oSteppe	658851	0.143750	0.366723	0.489527
VET006_9	EF	F	2225.0	Italy_Tuscany_Grosseto_Etruscan_oEastMed	715053	0.094084	0.604643	0.301273
VET007	EF	F	2721.0	Italy_Tuscany_Grosseto_Etruscan	749309	0.141830	0.619674	0.238496
VET008	EF	F	2229.0	Italy_Tuscany_Grosseto_Etruscan_oEastMed	753620	0.038897	0.674674	0.286428
VET010	BA-S	F	2603.0	Italy_Tuscany_Grosseto_Etruscan	392719	0.155257	0.590337	0.254406
VET011	BA-S	M	2533.0	Italy_Tuscany_Grosseto_Etruscan	29493	0.077799	0.575288	0.346913
VEU001	BA-S	M	2615.0	Italy_Tuscany_Grosseto_Etruscan	233281	0.137145	0.557012	0.305843
CSN002	BA-N	F	2342.0	Italy_Tuscany_Grosseto_Etruscan_oSteppe_1d.rel.CSN009	44591	0.158554	0.491363	0.350082
CSN012	BA-S	M	2350.0	Italy_Tuscany_Grosseto_Etruscan_oSteppe_father.or.son.CSN010	35827	0.140882	0.512959	0.346159
MAS002	BA-S	M	1638.0	Italy_Tuscany_Grosseto_Imperial	348166	0.000010	0.569930	0.430060
VOL001	BA-S	M	2072.0	Italy_Tuscany_Pisa_Etruscan	879853	0.123350	0.538888	0.337762
ETR003	BA-S	M	877.0	Italy_Tuscany_Siena_EarlyMedieval	259787	0.057215	0.516593	0.426192
ETR004	BA-S	M	1000.0	Italy_Tuscany_Siena_EarlyMedieval	21780	0.030627	0.467444	0.501929
ETR006	BA-S	F	1114.0	Italy_Tuscany_Siena_EarlyMedieval	53713	0.078613	0.481046	0.440341
ETR007	BA-S	F	1088.0	Italy_Tuscany_Siena_EarlyMedieval	538037	0.053270	0.468954	0.477775
ETR010	BA-S	F	1000.0	Italy_Tuscany_Siena_EarlyMedieval	659013	0.039632	0.512382	0.447986
ETR012	BA-S	M	1000.0	Italy_Tuscany_Siena_EarlyMedieval	30353	0.073152	0.457072	0.469777
ETR013	BA-S	F	982.0	Italy_Tuscany_Siena_EarlyMedieval	640636	0.023890	0.531355	0.444755
ETR014	BA-S	M	944.0	Italy_Tuscany_Siena_EarlyMedieval	346958	0.000010	0.548288	0.451702
CAM001	BA-S	M	2597.0	Italy_Tuscany_Siena_Etruscan	891058	0.124862	0.543907	0.331231
CAM002	BA-N	M	2589.0	Italy_Tuscany_Siena_Etruscan	756034	0.149130	0.407437	0.443433
CAM003	BA-S	M	2594.0	Italy_Tuscany_Siena_Etruscan	588094	0.149422	0.600773	0.249804
ETR005	BA-S	F	2737.0	Italy_Tuscany_Siena_Etruscan	139462	0.106033	0.579509	0.314458
PRZ001	BA-S	F	2610.0	Italy_Tuscany_Siena_Etruscan	695962	0.121033	0.536021	0.342946
PRZ002	BA-S	M	2579.0	Italy_Tuscany_Siena_Etruscan	719838	0.150760	0.526015	0.323225
I4432	HG	M	7958.0	Latvia_HG	731550	0.990905	0.000010	0.009085
I4434	HG	M	7441.0	Latvia_HG	730165	0.957907	0.000010	0.042083
I4438	HG	M	7248.0	Latvia_HG	742501	0.924124	0.000010	0.075866
I4439	HG	M	7646.0	Latvia_HG	743172	0.999980	0.000010	0.000010
I4440	HG	M	7074.0	Latvia_HG	720863	0.920673	0.000010	0.079317
I4441	HG	M	6718.0	Latvia_HG	732096	0.894589	0.000010	0.105401
I4550	HG	M	8489.0	Latvia_HG	761173	0.999980	0.000010	0.000010
I4551	HG	M	7670.0	Latvia_HG	694172	0.885190	0.000010	0.114800
I4552	HG	F	7369.0	Latvia_HG	744370	0.967180	0.000010	0.032810
I4553	HG	M	7370.0	Latvia_HG	504202	0.981036	0.000010	0.018954
I4595	HG	F	7637.0	Latvia_HG	784293	0.974986	0.000010	0.025004
I4596	HG	M	7970.0	Latvia_HG	809302	0.947723	0.000010	0.052267
I4626	HG	M	7677.0	Latvia_HG	373098	0.996146	0.000010	0.003844
I4630	HG	M	9218.0	Latvia_HG	749560	0.781632	0.000010	0.218358
Latvia_HG3_noUDG.SG	HG	M	7033.0	Latvia_HG_dup.I4628.SG	515581	0.867656	0.000010	0.132334
Latvia_HG1_noUDG.SG	HG	F	8316.0	Latvia_HG_dup.I4632.SG	636147	0.830424	0.000010	0.169566
I4437	HG	F	6164.0	Latvia_MN	731706	0.883365	0.000010	0.116625
Latvia_MN1_noUDG.SG	HG	M	6071.0	Latvia_MN_o1.SG	126096	0.815710	0.000010	0.184280
I4436	HG	M	6109.0	Latvia_MN_o2	736174	0.630825	0.000010	0.369165
Donkalnis6	HG	F	6569.0	Lithuania_EMN_Narva	945184	0.967167	0.032823	0.000010
Donkalnis7	HG	M	7110.0	Lithuania_EMN_Narva	459956	0.848547	0.000010	0.151443
Kretuonas1	HG	F	6123.0	Lithuania_EMN_Narva	298024	0.875557	0.022309	0.102134
Kretuonas4	HG	F	6150.0	Lithuania_EMN_Narva	1005528	0.914078	0.000010	0.085912
Spiginas1	HG	M	6263.0	Lithuania_EMN_Narva	974436	0.982782	0.000010	0.017208
Kretuonas5	HG	M	6150.0	Lithuania_EMN_Narva_twin.Kretuonas2	192953	0.901461	0.008452	0.090087
RISE598_noUDG.SG	BA-N	M	2653.0	Lithuania_LBA.SG	18158	0.226808	0.168852	0.604340
Plinkaigalis241	BA-N	F	4528.0	Lithuania_LN	191321	0.172038	0.182139	0.645822
Donkalnis4	HG	M	7823.0	Lithuania_Mesolithic	22042	0.999980	0.000010	0.000010
Spiginas4	HG	F	8276.0	Lithuania_Mesolithic	670349	0.999980	0.000010	0.000010
I0001	HG	M	8025.0	Luxembourg_Loschbour	460892	0.999980	0.000010	0.000010
Loschbour_snpAD.DG	HG	M	8025.0	Luxembourg_Loschbour.DG	1062011	0.999980	0.000010	0.000010
I7231	BA-S	M	3169.0	Macedonia_BA	838406	0.055582	0.579794	0.364624
I10168	BA-S	M	3050.0	Macedonia_BA_lc	6530	0.089506	0.545364	0.365131
I10166	BA-S	M	2250.0	Macedonia_Classical_Hellenistic	16012	0.065751	0.589303	0.344947
I10390	BA-S	M	2343.0	Macedonia_Classical_Hellenistic	781776	0.027856	0.547044	0.425100
I10391	BA-S	F	2250.0	Macedonia_Classical_Hellenistic	762720	0.055855	0.568416	0.375729
I10377	BA-S	M	2550.0	Macedonia_IA	55989	0.047913	0.554450	0.397637
I10378	BA-S	F	2550.0	Macedonia_IA	18253	0.044328	0.564150	0.391521
I10379	BA-S	F	2591.0	Macedonia_IA	759622	0.041160	0.563372	0.395469
I10381	BA-S	M	2586.0	Macedonia_IA	255387	0.045035	0.576710	0.378255
I10382	BA-S	F	2550.0	Macedonia_IA	82796	0.048395	0.507801	0.443804
I10383	BA-S	F	2607.0	Macedonia_IA	776503	0.072962	0.551045	0.375993
I10384	BA-S	M	2550.0	Macedonia_IA	754491	0.071016	0.526254	0.402730
I10385	BA-S	F	2591.0	Macedonia_IA	797711	0.045351	0.469442	0.485207
I10387	BA-S	F	2550.0	Macedonia_IA	506124	0.026050	0.543480	0.430470
I10388	BA-S	M	2658.0	Macedonia_IA	776015	0.056840	0.529304	0.413856
I10389	BA-S	F	2550.0	Macedonia_IA	178307	0.037649	0.489177	0.473175
I7233	BA-S	F	2800.0	Macedonia_IA	857743	0.037762	0.650150	0.312088
I8112	BA-S	M	2614.0	Macedonia_IA	810697	0.080225	0.498300	0.421475
I10380	EF	F	2550.0	Macedonia_IA_lc	6651	0.087390	0.490186	0.422424
I0676	EF	M	7792.0	Macedonia_N	845018	0.000010	0.957068	0.042922
I3881	EF	F	6700.0	Macedonia_N	58066	0.000010	0.932796	0.067194
I10171	BA-S	F	3150.0	Macedonia_N_lc	6207	0.049497	0.602469	0.348034
I10397	BA-N	M	3950.0	Moldova_BA_o	35229	0.246981	0.226271	0.526748
scy303_noUDG.SG	BA-N	F	2231.0	Moldova_Glinoe_Scythian_o2.SG	495503	0.177014	0.208519	0.614468
scy192_noUDG.SG	BA-S	F	2225.0	Moldova_Glinoe_Scythian.SG	282066	0.036728	0.500363	0.462909
scy197_noUDG.SG	BA-S	M	2225.0	Moldova_Glinoe_Scythian.SG	239932	0.026329	0.485806	0.487865
scy300_noUDG.SG	BA-S	F	2250.0	Moldova_Glinoe_Scythian.SG	289917	0.025341	0.512510	0.462149
scy305_noUDG.SG	BA-S	M	2254.0	Moldova_Glinoe_Scythian.SG	144594	0.023788	0.444922	0.531290
RISE596_noUDG.SG	BA-S	F	2550.0	Montenegro_IA_dup.I13170.SG	15220	0.097670	0.273557	0.628773
RISE595_noUDG.SG	BA-S	F	2950.0	Montenegro_LBA.SG	25691	0.017625	0.482026	0.500348
I16994	EF	M	4950.0	Montenegro_LN_Hvar_possible	191709	0.024713	0.920409	0.054879
I16995	HG	M	4950.0	Montenegro_Mesolithic_LN_Hvar_possible_oMesolithic	71064	0.972275	0.027715	0.000010
I13167	BA-S	M	3090.0	Montenegro_MLBA	835109	0.068061	0.506446	0.425493
I13168	BA-S	F	3293.0	Montenegro_MLBA	855312	0.085334	0.487464	0.427202
I13169	BA-S	M	3287.0	Montenegro_MLBA	837550	0.077932	0.512895	0.409173
I13171	BA-S	F	3175.0	Montenegro_MLBA	792705	0.082914	0.497203	0.419883
I13172	BA-S	F	3207.0	Montenegro_MLBA	840681	0.071229	0.547594	0.381177
I13775	BA-S	M	3300.0	Montenegro_MLBA	585241	0.070207	0.520237	0.409557
I14498	BA-S	M	3100.0	Montenegro_MLBA	592572	0.071095	0.499837	0.429068
I14500	BA-S	F	3100.0	Montenegro_MLBA	128946	0.069333	0.490498	0.440169
I14501	BA-S	F	3175.0	Montenegro_MLBA	569971	0.054999	0.474126	0.470875
I13777	BA-S	M	3300.0	Montenegro_MLBA_brother.I13169_son.or.brother.I13776	807772	0.087076	0.510405	0.402519
I13776	BA-S	F	3300.0	Montenegro_MLBA_mother.or.sister.I13169.I13777	40810	0.084391	0.506338	0.409271
I13166	BA-S	M	3175.0	Montenegro_MLBA_o	22124	0.101856	0.522782	0.375362
I14499	EF	M	3300.0	Montenegro_MLBA_o_1d.rel_I13168.1d.or.2d.rel.I26841_lc	13864	0.032523	0.543193	0.424283
I14497	BA-S	F	3100.0	Montenegro_MLBA_o_1d.rel_I14500	81137	0.072432	0.494929	0.432640
I4068	BA-N	M	3985.0	Netherlands_BellBeaker	461410	0.232998	0.179806	0.587196
I4069	BA-N	M	3966.0	Netherlands_BellBeaker	707010	0.244571	0.221761	0.533668
I4073	BA-N	M	3992.0	Netherlands_BellBeaker	745867	0.212354	0.181948	0.605698
I4074	BA-N	M	4030.0	Netherlands_BellBeaker	764518	0.201878	0.178237	0.619886
I4075	BA-N	F	3950.0	Netherlands_BellBeaker	769394	0.197176	0.217918	0.584906
I4076	BA-N	F	3763.0	Netherlands_BellBeaker	435660	0.213692	0.193048	0.593261
I5748	BA-N	M	4383.0	Netherlands_BellBeaker	622382	0.205627	0.160289	0.634085
I5750	BA-N	M	4050.0	Netherlands_BellBeaker	629019	0.219506	0.229065	0.551429
I4067	BA-N	F	3770.0	Netherlands_BellBeaker	28872	0.211577	0.239316	0.549108
I20063	BA-N	F	3797.0	Netherlands_EBA	237717	0.182500	0.190219	0.627281
I4070	BA-N	M	3703.0	Netherlands_EBA	684070	0.187603	0.220369	0.592028
I4071	BA-N	F	3717.0	Netherlands_EBA	773349	0.238114	0.213636	0.548250
I12903	BA-N	F	2600.0	Netherlands_EIA	75417	0.193013	0.188175	0.618812
I12905	BA-N	F	2500.0	Netherlands_EIA	183873	0.200129	0.225034	0.574837
I11631	BA-N	M	1950.0	Netherlands_ERoman	45974	0.204007	0.248877	0.547116
MDM001.A	BA-N	F	1400.0	Netherlands_Friesland_Saxon_Medieval	973742	0.152580	0.212185	0.635235
MDM002.SG	BA-N	F	1458.0	Netherlands_Friesland_Saxon_Medieval_oEastMed.SG	857611	0.111348	0.290985	0.597666
MDM005.SG	BA-N	F	1417.0	Netherlands_Friesland_Saxon_Medieval.SG	1062912	0.159586	0.207397	0.633017
MDM006.SG	BA-N	F	1483.0	Netherlands_Friesland_Saxon_Medieval_oEastMed.SG	489209	0.095906	0.295499	0.608595
GRO002.A_noUDG	BA-N	M	1000.0	Netherlands_Groningen_Saxon_Medieval	674859	0.142685	0.221522	0.635793
GRO004.A_noUDG	BA-N	F	950.0	Netherlands_Groningen_Saxon_Medieval	149753	0.136469	0.257713	0.605818
GRO007.A	BA-N	M	950.0	Netherlands_Groningen_Saxon_Medieval	863586	0.155480	0.249496	0.595025
GRO008.A	BA-N	M	925.0	Netherlands_Groningen_Saxon_Medieval	757761	0.172282	0.237834	0.589885
GRO010.A	BA-N	F	950.0	Netherlands_Groningen_Saxon_Medieval	910015	0.140967	0.234961	0.624072
GRO012.A	BA-N	M	1050.0	Netherlands_Groningen_Saxon_Medieval	849842	0.149774	0.286522	0.563704
GRO013.A	BA-N	M	1075.0	Netherlands_Groningen_Saxon_Medieval	887686	0.151328	0.239011	0.609661
GRO014.A_noUDG	BA-N	F	1075.0	Netherlands_Groningen_Saxon_Medieval	853324	0.127028	0.218643	0.654329
GRO015.A_noUDG	BA-N	F	950.0	Netherlands_Groningen_Saxon_Medieval	760290	0.151658	0.247956	0.600386
GRO017.A_noUDG	BA-N	M	1050.0	Netherlands_Groningen_Saxon_Medieval	748372	0.137676	0.229235	0.633089
GRO019.A_noUDG	BA-N	M	1000.0	Netherlands_Groningen_Saxon_Medieval	305735	0.151553	0.210130	0.638317
GRO020.A	BA-N	F	950.0	Netherlands_Groningen_Saxon_Medieval	183421	0.163257	0.266426	0.570317
GRO021.A	BA-N	M	1100.0	Netherlands_Groningen_Saxon_Medieval	739578	0.175173	0.173167	0.651661
GRO023.A	BA-N	M	1200.0	Netherlands_Groningen_Saxon_Medieval	927384	0.124804	0.282347	0.592849
GRO024.A	BA-N	M	900.0	Netherlands_Groningen_Saxon_Medieval	941934	0.111340	0.319241	0.569419
GRO016.A_noUDG	BA-N	M	950.0	Netherlands_Groningen_Saxon_Medieval_1d.rel.GRO015.A	746035	0.144925	0.268582	0.586493
GRO005.A_noUDG	BA-N	M	900.0	Netherlands_Groningen_Saxon_Medieval_oAfrica1	677488	0.145247	0.228750	0.626002
GRO006.A_noUDG	BA-N	F	950.0	Netherlands_Groningen_Saxon_Medieval_oAfrica1	246102	0.139560	0.331514	0.528926
GRO001.A_noUDG	BA-N	F	900.0	Netherlands_Groningen_Saxon_Medieval_oAfrica2	615849	0.156347	0.227887	0.615766
I11971	BA-N	F	3060.0	Netherlands_LBA	722530	0.191208	0.191284	0.617508
I20062	BA-N	F	2810.0	Netherlands_LBA	797935	0.185783	0.169397	0.644820
I17750	BA-N	F	2031.0	Netherlands_LIA	609646	0.167010	0.224882	0.608108
I13028	BA-N	M	4250.0	Netherlands_LNB_BellBeaker	847255	0.186424	0.176066	0.637510
I13025	BA-N	M	3958.0	Netherlands_LNB_EBA_BellBeaker	816690	0.205638	0.174916	0.619445
I13026	BA-N	M	3951.0	Netherlands_LNB_EBA_BellBeaker	89296	0.200472	0.116459	0.683070
I13027	BA-N	F	4039.0	Netherlands_LNB_EBA_BellBeaker	632053	0.197516	0.196690	0.605795
I12900	BA-N	M	4239.0	Netherlands_LN2_BellBeaker	81173	0.203035	0.147135	0.649830
I11972	BA-N	M	3381.0	Netherlands_MBA	842407	0.185013	0.206426	0.608561
I11973	BA-N	F	3280.0	Netherlands_MBA	840783	0.186653	0.257853	0.555495
I12081	BA-N	F	3257.0	Netherlands_MBA	784727	0.191047	0.274953	0.534000
I12082	BA-N	F	3300.0	Netherlands_MBA	766337	0.180468	0.177628	0.641904
I17019	BA-N	M	3270.0	Netherlands_MBA	465722	0.173316	0.196042	0.630641
I20058	BA-N	M	3200.0	Netherlands_MBA	38911	0.238127	0.219413	0.542460
I26828	BA-N	F	3400.0	Netherlands_MBA	856566	0.215592	0.175699	0.608710
I26829	BA-N	M	3400.0	Netherlands_MBA	817700	0.179388	0.332033	0.488579
I26830	BA-N	M	3429.0	Netherlands_MBA	838516	0.204055	0.203457	0.592488
I26831	BA-N	F	3400.0	Netherlands_MBA	191379	0.216399	0.183247	0.600353
I26832	BA-N	F	3400.0	Netherlands_MBA	844873	0.202020	0.162208	0.635772
I11629	BA-N	F	3200.0	Netherlands_MBA_LBA	270801	0.185408	0.185166	0.629427
I12083	BA-N	F	3100.0	Netherlands_MBA_LBA	774248	0.187973	0.232577	0.579450
I12906	BA-N	F	2210.0	Netherlands_MIA_LIA	302682	0.170842	0.284543	0.544615
I12907	BA-N	M	2176.0	Netherlands_MIA_LIA	319512	0.173679	0.233952	0.592370
VK390_noUDG.SG	BA-N	M	1450.0	Norway_IA.SG	789244	0.170948	0.173605	0.655446
VK391_noUDG.SG	BA-N	F	1450.0	Norway_IA.SG	330757	0.155232	0.153472	0.691296
VK418_noUDG.SG	BA-N	M	1600.0	Norway_IA.SG	584019	0.166801	0.197071	0.636128
VK523_noUDG.SG	BA-N	F	1450.0	Norway_IA.SG	609813	0.205374	0.178888	0.615738
VK531_noUDG.SG	HG	M	4347.0	Norway_LN_BA.SG	784397	0.519377	0.000010	0.480613
VK116_noUDG.SG	BA-N	M	750.0	Norway_Medieval_lc.SG	5394	0.137575	0.209983	0.652441
VK113_noUDG.SG	BA-N	F	750.0	Norway_Medieval_o.SG	112018	0.121477	0.205047	0.673476
VK114_noUDG.SG	BA-N	F	750.0	Norway_Medieval.SG	152472	0.110309	0.266128	0.623563
VK117_noUDG.SG	BA-N	M	750.0	Norway_Medieval.SG	208080	0.169319	0.229986	0.600695
VK118_noUDG.SG	BA-N	F	750.0	Norway_Medieval.SG	1139070	0.113989	0.282937	0.603074
VK124_noUDG.SG	BA-N	F	750.0	Norway_Medieval.SG	173811	0.124996	0.206847	0.668157
Hum1_noUDG.SG	HG	F	9364.0	Norway_Mesolithic.SG	300823	0.553930	0.000010	0.446060
Hum2_noUDG.SG	HG	M	9364.0	Norway_Mesolithic.SG	967731	0.607904	0.000010	0.392086
Steigen_noUDG.SG	HG	M	5857.0	Norway_N_HG.SG	526295	0.606858	0.000010	0.393132
VK421_noUDG.SG	BA-N	M	950.0	Norway_Viking_lc.SG	12212	0.182502	0.131543	0.685956
VK386_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	738636	0.150873	0.221313	0.627813
VK387_noUDG.SG	BA-N	F	950.0	Norway_Viking.SG	658747	0.124304	0.168498	0.707198
VK388_noUDG.SG	BA-N	M	800.0	Norway_Viking.SG	623807	0.167399	0.174475	0.658127
VK389_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	665137	0.168025	0.157088	0.674888
VK392_noUDG.SG	BA-N	F	1100.0	Norway_Viking.SG	640090	0.169715	0.206200	0.624084
VK393_noUDG.SG	BA-N	F	1000.0	Norway_Viking.SG	705563	0.148070	0.193184	0.658746
VK394_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	495207	0.173728	0.185346	0.640926
VK414_noUDG.SG	BA-N	M	950.0	Norway_Viking.SG	705215	0.148837	0.204054	0.647109
VK415_noUDG.SG	BA-N	F	1050.0	Norway_Viking.SG	702345	0.167656	0.175885	0.656460
VK417_noUDG.SG	BA-N	F	1100.0	Norway_Viking.SG	669306	0.175096	0.198542	0.626362
VK419_noUDG.SG	BA-N	M	1200.0	Norway_Viking.SG	718908	0.161714	0.157342	0.680944
VK420_noUDG.SG	BA-N	M	1050.0	Norway_Viking.SG	804541	0.158137	0.192701	0.649162
VK422_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	664348	0.163587	0.206513	0.629900
VK448_noUDG.SG	BA-N	F	1050.0	Norway_Viking.SG	934580	0.112642	0.302787	0.584571
VK514_noUDG.SG	BA-N	M	1200.0	Norway_Viking.SG	635951	0.149306	0.228848	0.621846
VK515_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	470693	0.144886	0.202218	0.652896
VK516_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	784999	0.169056	0.175579	0.655365
VK520_noUDG.SG	BA-N	F	1000.0	Norway_Viking.SG	862616	0.151965	0.171363	0.676672
VK524_noUDG.SG	BA-N	M	1000.0	Norway_Viking.SG	825099	0.156076	0.167740	0.676184
